순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,박경수,KT,0.667,1,0,0,-,0,0.00,3.67,0.333,1.1,0.55
2,조대현,KT,0.500,0,0,1,0.00,0,1.50,4.00,0.000,2.3,0.425
3,심우준,KT,0.400,2,4,3,1.33,1,0.20,4.30,0.200,4.5,0.343
4,로하스,KT,0.329,49,74,100,0.74,9,0.77,4.03,0.252,86.7,0.339
5,강현우,KT,0.304,2,4,3,1.33,1,0.89,4.00,0.174,5.9,0.337
6,강백호,KT,0.299,41,96,90,1.07,6,0.49,4.01,0.227,71.7,0.297
7,김민혁,KT,0.297,8,73,36,2.03,1,0.74,3.63,0.047,23.8,0.25
8,천성호,KT,0.295,12,73,39,1.87,2,0.43,3.61,0.081,27.3,0.25
9,신본기,KT,0.292,6,24,20,1.20,0,0.76,3.78,0.135,17.4,0.291
10,권동진,KT,0.286,0,2,2,1.00,0,1.00,3.88,0.000,0.9,0.24
11,안현민,KT,0.278,2,6,2,3.00,0,0.17,3.62,0.278,3.8,0.289
12,배정대,KT,0.276,23,52,71,0.73,0,0.49,3.84,0.142,37.8,0.262
13,김상수,KT,0.275,17,63,76,0.83,2,0.56,3.84,0.109,31.7,0.253
14,김병준,KT,0.273,0,3,3,1.00,0,1.00,3.92,0.000,1.4,0.242
14,장성우,KT,0.273,23,63,84,0.75,9,0.73,4.11,0.156,44.9,0.271
16,문상철,KT,0.258,16,51,69,0.74,2,0.49,4.05,0.164,37.4,0.264
17,박민석,KT,0.250,0,0,1,0.00,0,0.00,4.50,0.000,-0.1,0.175
17,안치영,KT,0.250,0,10,11,0.91,0,0.17,4.13,0.000,2.9,0.19
19,오윤석,KT,0.248,10,39,24,1.63,2,0.47,3.96,0.140,14.9,0.244
20,황재균,KT,0.244,21,78,101,0.77,3,0.37,3.88,0.101,33.3,0.222
21,조용호,KT,0.243,4,43,36,1.19,1,0.46,3.79,0.029,10.5,0.203
22,김준태,KT,0.240,2,6,7,0.86,0,0.83,3.80,0.080,3.4,0.245
23,홍현빈,KT,0.235,1,4,3,1.33,1,0.50,4.43,0.118,2.4,0.246
24,오재일,KT,0.223,19,30,50,0.60,2,0.33,3.88,0.194,22.7,0.239
25,정준영,KT,0.212,1,19,8,2.38,0,0.57,4.15,0.019,4.3,0.2
26,이호연,KT,0.152,1,7,13,0.54,0,0.13,3.86,0.030,-0.2,0.125
27,윤준혁,KT,0.143,0,1,1,1.00,0,0.00,3.29,0.000,-0.1,0.1
28,김건형,KT,0.125,1,8,5,1.60,0,0.13,4.16,0.042,0.1,0.114
29,장준원,KT,0.071,0,4,4,1.00,0,0.80,4.39,0.000,0.7,0.143
30,강건,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,김민,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,박시영,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,박영현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,성재헌,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,손동현,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,송민섭,KT,0.000,0,0,1,0.00,0,-,4.00,0.000,-0.4,0.0
30,우규민,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,이선우,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
30,주권,KT,-,0,0,0,-,0,-,-,-,0.0,0.0
